시간,내부온도관측치,외부온도관측치,내부습도관측치,외부습도관측치,CO2관측치,EC관측치,최근분무량,화이트 LED동작강도,레드 LED동작강도,블루 LED동작강도,냉방온도,냉방부하,난방온도,난방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-06-04 02:23,21.89999961853028,23.200000762939453,82.30000305175781,59.900001525878906,372.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:24,21.89999961853028,23.39999961853028,82.30000305175781,59.70000076293945,377.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:25,21.89999961853028,23.39999961853028,82.30000305175781,58.400001525878906,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:26,22.0,23.299999237060547,82.30000305175781,56.79999923706055,376.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:27,22.0,22.89999961853028,82.19999694824219,54.79999923706055,375.0,0.114252470433712,769.0,0.0,,,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:28,22.0,22.700000762939453,82.0999984741211,54.70000076293945,376.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:29,22.0,22.600000381469727,82.0,54.400001525878906,376.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:30,21.89999961853028,22.5,81.9000015258789,54.400001525878906,377.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:31,22.0,22.39999961853028,81.9000015258789,54.400001525878906,373.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:32,21.89999961853028,22.39999961853028,81.9000015258789,57.400001525878906,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:33,21.89999961853028,22.5,81.9000015258789,58.70000076293945,377.0,0.1150297001004219,769.0,,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:34,21.89999961853028,22.600000381469727,81.9000015258789,59.09999847412109,376.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:35,21.89999961853028,22.600000381469727,81.9000015258789,59.70000076293945,373.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:36,21.89999961853028,22.600000381469727,81.9000015258789,60.20000076293945,376.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:37,21.89999961853028,22.700000762939453,82.0,60.400001525878906,375.0,0.114252470433712,769.0,0.0,0.0,0.0,,,,,,,,
2021-06-04 02:38,21.89999961853028,22.799999237060547,82.0,60.400001525878906,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:39,22.0,22.89999961853028,82.0,60.29999923706055,377.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:40,21.89999961853028,22.89999961853028,82.0999984741211,60.09999847412109,372.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:41,21.89999961853028,23.100000381469727,82.0999984741211,59.900001525878906,371.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:42,21.89999961853028,23.100000381469727,82.30000305175781,59.0,374.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:43,22.0,22.799999237060547,82.30000305175781,56.0,371.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:44,22.0,22.799999237060547,82.30000305175781,55.5,371.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:45,22.0,22.700000762939453,82.19999694824219,55.5,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:46,22.0,22.600000381469727,82.19999694824219,55.29999923706055,377.0,0.1165841519832611,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:47,22.0,22.600000381469727,82.0,55.29999923706055,376.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:48,21.89999961853028,22.39999961853028,81.9000015258789,56.5,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:49,22.0,22.39999961853028,81.9000015258789,57.79999923706055,377.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:50,21.89999961853028,22.39999961853028,81.9000015258789,58.400001525878906,373.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:51,21.89999961853028,22.39999961853028,81.9000015258789,59.0,375.0,0.114252470433712,769.0,0.0,,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:52,21.89999961853028,22.5,82.0999984741211,59.70000076293945,376.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:53,21.89999961853028,22.600000381469727,82.5999984741211,60.20000076293945,375.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:54,21.89999961853028,22.799999237060547,82.5999984741211,60.400001525878906,376.0,0.114252470433712,769.0,0.0,,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:55,21.89999961853028,22.799999237060547,82.5999984741211,60.400001525878906,371.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:56,21.89999961853028,22.89999961853028,82.5999984741211,60.29999923706055,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:57,21.89999961853028,23.100000381469727,82.5999984741211,60.09999847412109,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:58,22.0,23.100000381469727,82.5999984741211,58.79999923706055,373.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:59,22.0,22.89999961853028,82.4000015258789,56.29999923706055,372.0,0.114252470433712,769.0,0.0,,,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:00,22.100000381469727,22.799999237060547,82.30000305175781,55.29999923706055,376.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:01,22.0,22.600000381469727,82.30000305175781,54.900001525878906,380.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,20.50000190734864,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:02,22.0,22.39999961853028,82.19999694824219,54.29999923706055,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:03,22.100000381469727,22.299999237060547,82.0,54.400001525878906,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.50000190734864,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:04,22.0,22.200000762939453,81.80000305175781,56.29999923706055,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:05,21.89999961853028,22.299999237060547,81.80000305175781,57.70000076293945,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:06,21.89999961853028,22.299999237060547,81.80000305175781,58.900001525878906,371.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:07,21.89999961853028,22.299999237060547,81.80000305175781,59.5,373.0,0.114252470433712,769.0,,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:08,21.89999961853028,22.299999237060547,81.80000305175781,60.29999923706055,371.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:09,21.89999961853028,22.39999961853028,81.80000305175781,60.59999847412109,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:10,21.89999961853028,22.39999961853028,81.80000305175781,61.09999847412109,372.0,0.114252470433712,769.0,,,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:11,21.89999961853028,22.5,81.80000305175781,61.0,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:12,21.89999961853028,22.600000381469727,81.80000305175781,60.79999923706055,370.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:13,21.89999961853028,22.700000762939453,81.69999694824219,60.59999847412109,373.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:14,21.89999961853028,22.799999237060547,81.80000305175781,60.29999923706055,374.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:15,21.89999961853028,23.0,82.0,59.59999847412109,375.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:16,21.89999961853028,22.89999961853028,82.0,57.59999847412109,375.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:17,21.89999961853028,22.89999961853028,82.0,57.20000076293945,372.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:18,21.89999961853028,22.799999237060547,81.9000015258789,55.70000076293945,372.0,0.1150297001004219,769.0,0.0,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:19,21.89999961853028,22.600000381469727,81.9000015258789,54.900001525878906,377.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:20,21.89999961853028,22.5,81.80000305175781,54.900001525878906,380.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:21,21.89999961853028,22.299999237060547,81.69999694824219,55.900001525878906,372.0,0.114252470433712,769.0,,,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:22,21.89999961853028,22.299999237060547,81.5999984741211,57.20000076293945,374.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:23,21.89999961853028,22.299999237060547,81.5999984741211,58.5,376.0,0.1134752407670021,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:24,21.89999961853028,22.39999961853028,81.9000015258789,59.29999923706055,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:25,21.799999237060547,22.39999961853028,82.0,60.09999847412109,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,18.99999618530273,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:26,21.89999961853028,22.600000381469727,82.0,60.5,374.0,0.114252470433712,769.0,0.0,0.0,0.0,20.0,18.99999618530273,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:27,21.89999961853028,22.799999237060547,82.0,60.5,371.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:28,21.89999961853028,23.100000381469727,82.0,60.29999923706055,377.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:29,21.89999961853028,23.299999237060547,82.0,59.900001525878906,374.0,0.1150297001004219,769.0,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:30,21.89999961853028,23.5,82.0,59.5,373.0,0.114252470433712,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:31,21.89999961853028,23.5,82.0,58.0,375.0,0.114252470433712,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:32,21.89999961853028,23.200000762939453,82.0999984741211,55.29999923706055,377.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:33,21.89999961853028,22.89999961853028,82.19999694824219,54.20000076293945,372.0,0.0629554465413093,1531.5700000000002,0.0,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:34,21.89999961853028,22.799999237060547,82.30000305175781,54.0,374.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:35,21.89999961853028,22.5,82.30000305175781,54.09999847412109,374.0,0.0629554465413093,1531.5700000000002,0.0,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:36,21.89999961853028,22.39999961853028,82.19999694824219,54.20000076293945,374.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:37,21.89999961853028,22.39999961853028,82.19999694824219,54.20000076293945,373.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:38,21.89999961853028,22.39999961853028,82.19999694824219,56.79999923706055,372.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,,,,,,,,
2021-06-04 03:39,21.89999961853028,22.39999961853028,82.19999694824219,58.0,374.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:40,21.89999961853028,22.39999961853028,82.19999694824219,59.09999847412109,375.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:41,21.89999961853028,22.39999961853028,82.19999694824219,59.59999847412109,378.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:42,21.89999961853028,22.39999961853028,82.19999694824219,59.900001525878906,377.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:43,21.89999961853028,22.5,82.0999984741211,60.20000076293945,376.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:44,21.89999961853028,22.600000381469727,82.19999694824219,60.09999847412109,376.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:45,21.89999961853028,22.700000762939453,82.19999694824219,60.09999847412109,373.0,0.0645098984241485,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:46,21.89999961853028,22.799999237060547,82.19999694824219,60.09999847412109,377.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:47,21.89999961853028,22.89999961853028,82.19999694824219,59.70000076293945,374.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:48,21.89999961853028,23.100000381469727,82.30000305175781,59.5,376.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:49,21.89999961853028,22.89999961853028,82.4000015258789,55.900001525878906,374.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:50,21.89999961853028,22.799999237060547,82.30000305175781,55.5,378.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:51,21.89999961853028,22.700000762939453,82.30000305175781,54.70000076293945,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:52,21.89999961853028,22.5,82.19999694824219,54.5,376.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:53,21.89999961853028,22.39999961853028,82.0999984741211,54.29999923706055,375.0,0.0629554465413093,1531.5700000000002,,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:54,21.89999961853028,22.299999237060547,82.5,55.59999847412109,374.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:55,21.89999961853028,22.39999961853028,82.5999984741211,56.70000076293945,374.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:56,21.89999961853028,22.39999961853028,82.69999694824219,57.79999923706055,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:57,21.89999961853028,22.39999961853028,82.69999694824219,58.70000076293945,377.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:58,21.89999961853028,22.39999961853028,82.5999984741211,59.5,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:59,21.89999961853028,22.600000381469727,82.5999984741211,59.5,377.0,0.0629554465413093,1531.5700000000002,0.0,,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:00,21.89999961853028,22.700000762939453,82.5,59.70000076293945,380.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:01,21.89999961853028,22.799999237060547,82.4000015258789,59.59999847412109,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:02,21.89999961853028,22.89999961853028,82.4000015258789,59.400001525878906,378.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:03,21.89999961853028,23.100000381469727,82.30000305175781,59.09999847412109,379.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:04,21.89999961853028,23.100000381469727,82.30000305175781,58.79999923706055,373.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:05,21.89999961853028,23.100000381469727,82.4000015258789,56.29999923706055,375.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:06,22.0,22.89999961853028,82.4000015258789,55.79999923706055,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:07,22.0,22.700000762939453,82.30000305175781,54.59999847412109,377.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:08,22.0,22.600000381469727,82.19999694824219,54.5,377.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:09,22.0,22.39999961853028,82.0999984741211,54.29999923706055,378.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:10,21.89999961853028,22.299999237060547,81.9000015258789,54.5,374.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:11,21.89999961853028,22.299999237060547,81.80000305175781,57.0,374.0,0.0621782168745994,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:12,21.89999961853028,22.299999237060547,81.69999694824219,58.09999847412109,375.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,,,,,,,,
2021-06-04 04:13,21.89999961853028,22.39999961853028,81.69999694824219,58.900001525878906,376.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:14,21.89999961853028,22.39999961853028,81.69999694824219,59.400001525878906,372.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:15,21.89999961853028,22.5,81.69999694824219,59.59999847412109,374.0,0.0621782168745994,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:16,21.89999961853028,22.600000381469727,82.19999694824219,59.400001525878906,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:17,21.89999961853028,22.799999237060547,82.19999694824219,59.29999923706055,377.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:18,21.89999961853028,22.89999961853028,82.19999694824219,59.0,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:19,21.89999961853028,22.89999961853028,82.4000015258789,58.70000076293945,375.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:20,21.89999961853028,23.100000381469727,82.4000015258789,57.900001525878906,376.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:21,21.89999961853028,23.0,82.30000305175781,56.20000076293945,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:22,22.0,22.89999961853028,82.0999984741211,54.70000076293945,375.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:23,21.89999961853028,22.799999237060547,82.0,53.59999847412109,373.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:24,22.0,22.700000762939453,81.9000015258789,54.09999847412109,376.0,0.0637326687574386,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:25,21.89999961853028,22.600000381469727,81.69999694824219,53.900001525878906,377.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:26,21.89999961853028,22.5,81.69999694824219,53.900001525878906,377.0,0.0621782168745994,1531.5700000000002,0.0,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:27,21.89999961853028,22.39999961853028,81.5999984741211,57.09999847412109,377.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:28,21.89999961853028,22.39999961853028,81.5999984741211,58.0,378.0,0.0621782168745994,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:29,21.89999961853028,22.39999961853028,81.5999984741211,58.5,376.0,0.0621782168745994,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:30,21.89999961853028,22.39999961853028,81.69999694824219,59.09999847412109,378.0,0.0637326687574386,1531.5700000000002,,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:31,21.89999961853028,22.5,81.5999984741211,59.400001525878906,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:32,21.89999961853028,22.600000381469727,81.69999694824219,59.29999923706055,375.0,0.0629554465413093,1531.5700000000002,0.0,0.0,0.0,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:33,21.89999961853028,22.799999237060547,81.69999694824219,59.0,376.0,0.0621782168745994,1531.5700000000002,,0.0,,20.0,19.499998092651367,18.0,0.0,0.0,0.0,0.0,0.0
